Latitude,Longitude,Parameter Name,Arithmetic Mean,Units of Measure,City Name,Local Site Name
37.488317,-120.836008,PM2.5 - Local Conditions,9.36205,Micrograms/cubic meter (LC),Turlock,Turlock
37.488317,-120.836008,PM2.5 - Local Conditions,9.36205,Micrograms/cubic meter (LC),Turlock,Turlock
37.488317,-120.836008,PM2.5 - Local Conditions,9.36205,Micrograms/cubic meter (LC),Turlock,Turlock
37.488317,-120.836008,PM2.5 - Local Conditions,9.36205,Micrograms/cubic meter (LC),Turlock,Turlock
39.138773,-121.618549,Nitrogen dioxide (NO2),12.591592,Parts per billion,Yuba City,Yuba City
39.138773,-121.618549,Nitrogen dioxide (NO2),5.042522,Parts per billion,Yuba City,Yuba City
39.138773,-121.618549,Ozone,0.045595,Parts per million,Yuba City,Yuba City
39.138773,-121.618549,Ozone,0.040838,Parts per million,Yuba City,Yuba City
39.138773,-121.618549,Ozone,0.040838,Parts per million,Yuba City,Yuba City
39.138773,-121.618549,Ozone,0.040986,Parts per million,Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,7.455274,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,7.365193,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,7.365193,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,7.365193,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,7.365193,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,7.365193,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,7.365193,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,7.365193,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,7.365193,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,8.195337,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,8.14072,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,8.14072,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,8.14072,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,8.14072,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,8.14072,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,8.14072,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,8.14072,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.138773,-121.618549,PM2.5 - Local Conditions,8.14072,Micrograms/cubic meter (LC),Yuba City,Yuba City
39.205572,-121.820362,Ozone,0.057813,Parts per million,Sutter,Sutter Buttes (seasonal)
39.205572,-121.820362,Ozone,0.052985,Parts per million,Sutter,Sutter Buttes (seasonal)
39.205572,-121.820362,Ozone,0.052985,Parts per million,Sutter,Sutter Buttes (seasonal)
39.205572,-121.820362,Ozone,0.052816,Parts per million,Sutter,Sutter Buttes (seasonal)
40.17093,-122.25556,Ozone,0.037155,Parts per million,Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,Ozone,0.033827,Parts per million,Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,Ozone,0.033827,Parts per million,Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,Ozone,0.033742,Parts per million,Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,PM2.5 - Local Conditions,5.987598,Micrograms/cubic meter (LC),Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,PM2.5 - Local Conditions,5.934294,Micrograms/cubic meter (LC),Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,PM2.5 - Local Conditions,5.934294,Micrograms/cubic meter (LC),Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,PM2.5 - Local Conditions,5.934294,Micrograms/cubic meter (LC),Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,PM2.5 - Local Conditions,5.934294,Micrograms/cubic meter (LC),Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,PM2.5 - Local Conditions,5.934294,Micrograms/cubic meter (LC),Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,PM2.5 - Local Conditions,5.934294,Micrograms/cubic meter (LC),Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,PM2.5 - Local Conditions,5.934294,Micrograms/cubic meter (LC),Red Bluff,Red Bluff-Walnut St. District Office
40.17093,-122.25556,PM2.5 - Local Conditions,5.934294,Micrograms/cubic meter (LC),Red Bluff,Red Bluff-Walnut St. District Office
36.30815,-119.3129,Nitrogen dioxide (NO2),15.803604,Parts per billion,Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,Nitrogen dioxide (NO2),7.208809,Parts per billion,Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,Ozone,0.056161,Parts per million,Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,Ozone,0.049634,Parts per million,Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,Ozone,0.049709,Parts per million,Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,Ozone,0.049773,Parts per million,Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,PM2.5 - Local Conditions,13.100558,Micrograms/cubic meter (LC),Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,PM2.5 - Local Conditions,13.060335,Micrograms/cubic meter (LC),Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,PM2.5 - Local Conditions,13.060335,Micrograms/cubic meter (LC),Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,PM2.5 - Local Conditions,13.060335,Micrograms/cubic meter (LC),Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,PM2.5 - Local Conditions,13.060335,Micrograms/cubic meter (LC),Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,PM2.5 - Local Conditions,13.060335,Micrograms/cubic meter (LC),Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,PM2.5 - Local Conditions,13.060335,Micrograms/cubic meter (LC),Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,PM2.5 - Local Conditions,13.060335,Micrograms/cubic meter (LC),Visalia,Visalia-W. Ashland Avenue
36.30815,-119.3129,PM2.5 - Local Conditions,13.060335,Micrograms/cubic meter (LC),Visalia,Visalia-W. Ashland Avenue
36.031831,-119.055018,Ozone,0.056127,Parts per million,Porterville,Porterville
36.031831,-119.055018,Ozone,0.04939,Parts per million,Porterville,Porterville
36.031831,-119.055018,Ozone,0.04939,Parts per million,Porterville,Porterville
36.031831,-119.055018,Ozone,0.049489,Parts per million,Porterville,Porterville
37.98178,-120.378551,Ozone,0.048404,Parts per million,Sonora,Sonora-Barretta Street
37.98178,-120.378551,Ozone,0.043906,Parts per million,Sonora,Sonora-Barretta Street
37.98178,-120.378551,Ozone,0.043906,Parts per million,Sonora,Sonora-Barretta Street
37.98178,-120.378551,Ozone,0.043895,Parts per million,Sonora,Sonora-Barretta Street
34.210169,-118.870509,Ozone,0.048962,Parts per million,Thousand Oaks,Thousand Oaks
34.210169,-118.870509,Ozone,0.044328,Parts per million,Thousand Oaks,Thousand Oaks
34.210169,-118.870509,Ozone,0.044328,Parts per million,Thousand Oaks,Thousand Oaks
34.210169,-118.870509,Ozone,0.044356,Parts per million,Thousand Oaks,Thousand Oaks
34.210169,-118.870509,PM2.5 - Local Conditions,6.314157,Micrograms/cubic meter (LC),Thousand Oaks,Thousand Oaks
34.210169,-118.870509,PM2.5 - Local Conditions,6.280332,Micrograms/cubic meter (LC),Thousand Oaks,Thousand Oaks
